index,dataset,prompt_id,prompt_lang,accuracy,micro_prec,micro_rec,micro_f1_score,macro_prec,macro_rec,macro_f1_score,weighted_prec,weighted_rec,weighted_f1_score
149,sib_200_tha_Thai_seacrowd_text,2,eng,0.6519607843137255,0.6519607843137255,0.6519607843137255,0.6519607843137255,0.661469466494097,0.6230613968075268,0.6004848008597579,0.717056442543258,0.6519607843137255,0.6276759639480646
150,sib_200_kac_Latn_seacrowd_text,0,eng,0.4362745098039216,0.4362745098039216,0.4362745098039216,0.4362745098039216,0.5877816229466616,0.3937389596987121,0.3781367798857836,0.6374434633861621,0.4362745098039216,0.40256075635414595
151,sib_200_kac_Latn_seacrowd_text,1,eng,0.46568627450980393,0.46568627450980393,0.46568627450980393,0.46568627450980393,0.5884934461589514,0.41738041628134503,0.40035198702220115,0.6444191091070574,0.46568627450980393,0.4356608572040082
152,sib_200_kac_Latn_seacrowd_text,2,eng,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.5944557697941156,0.39189022020291364,0.37248238653604904,0.6460062125696802,0.43137254901960786,0.39465922073854065
153,belebele_mya_mymr_seacrowd_qa,0,eng,0.36333333333333334,0.36333333333333334,0.36333333333333334,0.36333333333333334,0.36079214957824235,0.3604166557618619,0.35886845364508474,0.36488664049480707,0.36333333333333334,0.3622386130917453
154,belebele_mya_mymr_seacrowd_qa,1,eng,0.6577777777777778,0.6577777777777778,0.6577777777777778,0.6577777777777778,0.6623124888456204,0.6573776408709501,0.6577334914227884,0.6616484580848496,0.6577777777777778,0.6574746127813458
155,belebele_mya_mymr_seacrowd_qa,2,eng,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6709870725049905,0.6652998113432456,0.666279498038463,0.6703355692700309,0.6666666666666666,0.6665013854063775
156,belebele_sun_latn_seacrowd_qa,0,eng,0.3422222222222222,0.3422222222222222,0.3422222222222222,0.3422222222222222,0.3385002955999198,0.33713042746580957,0.33726958791155337,0.3437514778651627,0.3422222222222222,0.3424831730532503
157,belebele_sun_latn_seacrowd_qa,1,eng,0.68,0.68,0.68,0.68,0.6800978170562587,0.6796325781327608,0.6794456259915419,0.6807729592403338,0.68,0.6799756479711369
158,belebele_sun_latn_seacrowd_qa,2,eng,0.6677777777777778,0.6677777777777778,0.6677777777777778,0.6677777777777778,0.6711491590901597,0.6669657021545019,0.6667862761430812,0.6714087462492884,0.6677777777777778,0.6674531191484423
159,nusatranslation_senti_mui_seacrowd_text,0,eng,0.61,0.61,0.61,0.61,0.713838242169238,0.7146047594024473,0.60999843999376,0.8187695184665731,0.61,0.6102979611918449
160,nusatranslation_senti_mui_seacrowd_text,1,eng,0.756,0.756,0.756,0.756,0.7473539033934185,0.7894677576758502,0.7440588077336198,0.8165226762460709,0.756,0.7652875939849623
161,nusatranslation_senti_mui_seacrowd_text,2,eng,0.708,0.708,0.708,0.708,0.7449917898193761,0.7800090083327078,0.7042906215568085,0.8337720853858784,0.708,0.7170084905048935
162,xnli.vie_seacrowd_pairs,0,eng,0.34171656686626745,0.34171656686626745,0.34171656686626745,0.34171656686626745,0.33402444631325884,0.34171656686626745,0.2939462491977029,0.33402444631325884,0.34171656686626745,0.2939462491977029
163,xnli.vie_seacrowd_pairs,1,eng,0.3534930139720559,0.3534930139720559,0.3534930139720559,0.3534930139720559,0.23568867639886648,0.35349301397205585,0.2746996318687369,0.2356886763988665,0.3534930139720559,0.2746996318687369
